Date,NumberofGames,DayofWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VistingTeamScore,HomeTeamScore,NumberofOuts,DayNight,Completition_Information,Forfeit_Information,Protest_Information,BallParkID,Attendance
2016-07-23,0,Sat,ANA,AL,97,HOU,AL,97,2,7,51,N,,,,HOU03,35119
2016-07-23,0,Sat,TEX,AL,98,KCA,AL,96,7,4,54,N,,,,KAN06,32132
2016-07-23,0,Sat,SFN,NL,97,NYA,AL,97,2,1,72,D,,,,NYC21,46727
2016-07-23,0,Sat,TBA,AL,97,OAK,AL,98,3,4,53,N,,,,OAK01,30436
2016-07-23,0,Sat,SEA,AL,97,TOR,AL,98,14,5,54,D,,,,TOR02,47517
2016-07-23,0,Sat,ARI,NL,97,CIN,NL,97,1,6,51,N,,,,CIN09,23963
2016-07-23,0,Sat,ATL,NL,98,COL,NL,97,4,8,51,N,,,,DEN02,46195
2016-07-23,0,Sat,NYN,NL,96,MIA,NL,97,2,7,51,N,,,,MIA02,26841
2016-07-23,0,Sat,CHN,NL,96,MIL,NL,95,1,6,51,N,,,,MIL06,44643
2016-07-23,0,Sat,PHI,NL,99,PIT,NL,97,4,7,51,D,,,,PIT08,35802
2016-07-23,0,Sat,LAN,NL,99,SLN,NL,97,7,2,54,N,,,,STL10,45477
2016-07-23,0,Sat,SDN,NL,98,WAS,NL,98,2,3,52,N,,,,WAS11,30747
2016-07-24,0,Sun,CLE,AL,97,BAL,AL,97,3,5,53,D,,,,BAL12,37821
2016-07-24,0,Sun,MIN,AL,98,BOS,AL,96,7,8,51,D,,,,BOS07,36806
2016-07-24,0,Sun,DET,AL,99,CHA,AL,98,4,5,52,D,,,,CHI12,30281
2016-07-24,0,Sun,ANA,AL,98,HOU,AL,98,3,13,51,D,,,,HOU03,32721
2016-07-24,0,Sun,TEX,AL,99,KCA,AL,97,2,1,54,D,,,,KAN06,32739
2016-07-24,0,Sun,SFN,NL,98,NYA,AL,98,2,5,51,D,,,,NYC21,34143
2016-07-24,0,Sun,TBA,AL,98,OAK,AL,99,2,3,51,D,,,,OAK01,17642
2016-07-24,0,Sun,SEA,AL,98,TOR,AL,99,0,2,51,D,,,,TOR02,47488
2016-07-24,0,Sun,ARI,NL,98,CIN,NL,98,9,8,54,D,,,,CIN09,25304
2016-07-24,0,Sun,ATL,NL,99,COL,NL,98,2,7,51,D,,,,DEN02,34695
2016-07-24,0,Sun,NYN,NL,97,MIA,NL,98,3,0,54,D,,,,MIA02,25004
2016-07-24,0,Sun,CHN,NL,97,MIL,NL,96,6,5,54,D,,,,MIL06,43310
2016-07-24,0,Sun,PHI,NL,100,PIT,NL,98,4,5,51,D,,,,PIT08,32439
2016-07-24,0,Sun,LAN,NL,100,SLN,NL,98,9,6,54,N,,,,STL10,41423
2016-07-24,0,Sun,SDN,NL,99,WAS,NL,99,10,6,54,D,,,,WAS11,30663
2016-07-25,0,Mon,COL,NL,99,BAL,AL,98,2,3,58,N,,,,BAL12,19361
2016-07-25,0,Mon,DET,AL,100,BOS,AL,97,4,2,54,N,,,,BOS07,37479
2016-07-25,0,Mon,CHN,NL,98,CHA,AL,99,4,5,52,N,,,,CHI12,39510
2016-07-25,0,Mon,NYA,AL,99,HOU,AL,99,2,1,54,N,,,,HOU03,30628
2016-07-25,0,Mon,ANA,AL,99,KCA,AL,98,6,2,54,N,,,,KAN06,33828
2016-07-25,0,Mon,OAK,AL,100,TEX,AL,100,6,7,53,N,,,,ARL02,27292
2016-07-25,0,Mon,SDN,NL,100,TOR,AL,100,2,4,51,N,,,,TOR02,41483
2016-07-25,0,Mon,PHI,NL,101,MIA,NL,99,4,0,54,N,,,,MIA02,19465
2016-07-25,0,Mon,ARI,NL,99,MIL,NL,97,2,7,51,N,,,,MIL06,25347
2016-07-25,0,Mon,CIN,NL,99,SFN,NL,99,7,5,54,N,,,,SFO03,42147
2016-07-26,0,Tue,COL,NL,100,BAL,AL,99,6,3,54,N,,,,BAL12,23677
2016-07-26,0,Tue,DET,AL,101,BOS,AL,98,9,8,54,N,,,,BOS07,38378
2016-07-26,0,Tue,CHN,NL,99,CHA,AL,100,0,3,51,N,,,,CHI12,39553
2016-07-26,0,Tue,WAS,NL,100,CLE,AL,98,6,7,52,N,,,,CLE08,23711
2016-07-26,0,Tue,NYA,AL,100,HOU,AL,100,6,3,54,N,,,,HOU03,28134
2016-07-26,0,Tue,ANA,AL,100,KCA,AL,99,13,0,54,N,,,,KAN06,28026
2016-07-26,0,Tue,ATL,NL,100,MIN,AL,99,2,0,54,N,,,,MIN04,26690
2016-07-26,0,Tue,OAK,AL,101,TEX,AL,101,6,3,54,N,,,,ARL02,25272
2016-07-26,0,Tue,SDN,NL,101,TOR,AL,101,6,7,71,N,,,,TOR02,45515
2016-07-26,0,Tue,TBA,AL,99,LAN,NL,101,2,3,51,N,,,,LOS03,46960
2016-07-26,0,Tue,PHI,NL,102,MIA,NL,100,0,5,51,N,,,,MIA02,20365
2016-07-26,0,Tue,ARI,NL,100,MIL,NL,98,4,9,51,N,,,,MIL06,24074
2016-07-26,1,Tue,SLN,NL,99,NYN,NL,98,3,2,54,D,,,,NYC20,0
2016-07-26,2,Tue,SLN,NL,100,NYN,NL,99,1,3,51,N,,,,NYC20,37116
2016-07-26,0,Tue,SEA,AL,99,PIT,NL,99,7,4,54,N,,,,PIT08,30969
2016-07-26,0,Tue,CIN,NL,100,SFN,NL,100,7,9,51,N,,,,SFO03,41896
2016-07-27,0,Wed,COL,NL,101,BAL,AL,100,3,1,54,N,,,,BAL12,20324
2016-07-27,0,Wed,DET,AL,102,BOS,AL,99,4,3,54,D,,,,BOS07,37842
2016-07-27,0,Wed,WAS,NL,101,CLE,AL,99,4,1,54,D,,,,CLE08,26607
2016-07-27,0,Wed,NYA,AL,101,HOU,AL,101,1,4,51,N,,,,HOU03,35186
2016-07-27,0,Wed,ANA,AL,101,KCA,AL,100,5,7,51,N,,,V,KAN06,30279
2016-07-27,0,Wed,ATL,NL,101,MIN,AL,100,9,7,54,N,,,,MIN04,29482
2016-07-27,0,Wed,OAK,AL,102,TEX,AL,102,6,4,54,N,,,,ARL02,29630
2016-07-27,0,Wed,SDN,NL,102,TOR,AL,102,8,4,54,D,,,,TOR02,47301
2016-07-27,0,Wed,CHA,AL,101,CHN,NL,100,1,8,51,N,,,,CHI11,41166
2016-07-27,0,Wed,TBA,AL,100,LAN,NL,102,3,1,54,D,,,,LOS03,43576
2016-07-27,0,Wed,PHI,NL,103,MIA,NL,101,1,11,51,D,,,,MIA02,32403
2016-07-27,0,Wed,ARI,NL,101,MIL,NL,99,8,1,54,N,,,,MIL06,22581
2016-07-27,0,Wed,SLN,NL,101,NYN,NL,100,5,4,54,N,,,,NYC20,37851
2016-07-27,0,Wed,SEA,AL,100,PIT,NL,100,1,10,51,N,,,,PIT08,35483
2016-07-27,0,Wed,CIN,NL,101,SFN,NL,101,2,1,54,D,,,,SFO03,42079
2016-07-28,0,Thu,BOS,AL,100,ANA,AL,102,1,2,52,N,,,,ANA01,41257
2016-07-28,0,Thu,BAL,AL,101,MIN,AL,101,2,6,51,N,,,,MIN04,22569
2016-07-28,0,Thu,KCA,AL,101,TEX,AL,103,2,3,51,N,,,,ARL02,36008
2016-07-28,0,Thu,PHI,NL,104,ATL,NL,102,7,5,54,N,,,,ATL02,22785
2016-07-28,0,Thu,CHA,AL,102,CHN,NL,101,1,3,51,N,,,,CHI11,41157
2016-07-28,0,Thu,SLN,NL,102,MIA,NL,102,5,4,54,N,,,,MIA02,25060
2016-07-28,0,Thu,ARI,NL,102,MIL,NL,100,4,6,51,D,,,,MIL06,33971
2016-07-28,0,Thu,COL,NL,102,NYN,NL,101,2,1,54,D,,,,NYC20,38292
2016-07-28,0,Thu,WAS,NL,102,SFN,NL,102,4,2,54,N,,,,SFO03,42001
2016-07-29,0,Fri,BOS,AL,101,ANA,AL,103,6,2,54,N,,,,ANA01,39113
2016-07-29,0,Fri,OAK,AL,103,CLE,AL,100,3,5,51,N,,,,CLE08,33134
2016-07-29,0,Fri,HOU,AL,102,DET,AL,103,6,14,51,N,,,,DET05,31771
2016-07-29,0,Fri,CHA,AL,103,MIN,AL,102,1,2,70,N,,,,MIN04,23983
2016-07-29,0,Fri,NYA,AL,102,TBA,AL,101,1,5,51,N,,,,STP01,17856
2016-07-29,0,Fri,KCA,AL,102,TEX,AL,104,3,8,51,N,,,,ARL02,40008
2016-07-29,0,Fri,BAL,AL,102,TOR,AL,103,5,6,51,N,,,,TOR02,46112
2016-07-29,0,Fri,PHI,NL,105,ATL,NL,103,1,2,51,N,,,,ATL02,27732
2016-07-29,0,Fri,SEA,AL,101,CHN,NL,102,1,12,51,D,,,,CHI11,40951
2016-07-29,0,Fri,ARI,NL,103,LAN,NL,103,7,9,51,N,,,,LOS03,50966
2016-07-29,0,Fri,SLN,NL,103,MIA,NL,103,11,6,54,N,,,,MIA02,27414
2016-07-29,0,Fri,PIT,NL,101,MIL,NL,101,1,3,51,N,,,,MIL06,29442
2016-07-29,0,Fri,COL,NL,103,NYN,NL,102,6,1,54,N,,,,NYC20,40035
2016-07-29,0,Fri,CIN,NL,102,SDN,NL,103,6,0,54,N,,,,SAN02,33509
2016-07-29,0,Fri,WAS,NL,103,SFN,NL,103,4,1,54,N,,,,SFO03,41959
2016-07-30,0,Sat,BOS,AL,102,ANA,AL,104,2,5,51,N,,,,ANA01,43150
2016-07-30,0,Sat,OAK,AL,104,CLE,AL,101,3,6,51,N,,,,CLE08,32850
2016-07-30,0,Sat,HOU,AL,103,DET,AL,104,2,3,53,N,,,,DET05,34673
2016-07-30,0,Sat,CHA,AL,104,MIN,AL,103,6,5,60,N,,,,MIN04,27914
2016-07-30,0,Sat,NYA,AL,103,TBA,AL,102,3,6,51,N,,,,STP01,25883
2016-07-30,0,Sat,KCA,AL,103,TEX,AL,105,1,2,53,N,,,,ARL02,47125
2016-07-30,0,Sat,BAL,AL,103,TOR,AL,104,1,9,51,D,,,,TOR02,47305
2016-07-30,0,Sat,PHI,NL,106,ATL,NL,104,9,5,54,N,,,,ATL02,38236
2016-07-30,0,Sat,SEA,AL,102,CHN,NL,103,4,1,54,D,,,,CHI11,41401
2016-07-30,0,Sat,ARI,NL,104,LAN,NL,104,4,2,54,N,,,,LOS03,49540
2016-07-30,0,Sat,SLN,NL,104,MIA,NL,104,0,11,51,N,,,,MIA02,25011
2016-07-30,0,Sat,PIT,NL,102,MIL,NL,102,3,5,51,N,,,,MIL06,36663
2016-07-30,0,Sat,COL,NL,104,NYN,NL,103,7,2,54,N,,,,NYC20,42207
2016-07-30,0,Sat,CIN,NL,103,SDN,NL,104,1,2,57,N,,,,SAN02,31620
2016-07-30,0,Sat,WAS,NL,104,SFN,NL,104,3,5,51,D,,,,SFO03,41743
2016-07-31,0,Sun,BOS,AL,103,ANA,AL,105,5,3,54,D,,,,ANA01,39553
2016-07-31,0,Sun,OAK,AL,105,CLE,AL,102,0,8,51,D,,,,CLE08,23739
2016-07-31,0,Sun,HOU,AL,104,DET,AL,105,0,11,51,D,,,,DET05,31043
2016-07-31,0,Sun,CHA,AL,105,MIN,AL,104,4,6,51,D,,,,MIN04,29670
2016-07-31,0,Sun,NYA,AL,104,TBA,AL,103,3,5,51,D,,,,STP01,18109
2016-07-31,0,Sun,KCA,AL,104,TEX,AL,106,3,5,51,D,,,,ARL02,32806
2016-07-31,0,Sun,BAL,AL,104,TOR,AL,105,6,2,72,D,,,,TOR02,46792
2016-07-31,0,Sun,PHI,NL,107,ATL,NL,105,1,2,51,D,,,,ATL02,21545
2016-07-31,0,Sun,SEA,AL,103,CHN,NL,104,6,7,70,N,,,,CHI11,40952
2016-07-31,0,Sun,ARI,NL,105,LAN,NL,105,3,14,51,D,,,,LOS03,42380
2016-07-31,0,Sun,SLN,NL,105,MIA,NL,105,4,5,53,D,,,,MIA02,23666
2016-07-31,0,Sun,PIT,NL,103,MIL,NL,103,2,4,51,D,,,,MIL06,32405
2016-07-31,0,Sun,COL,NL,105,NYN,NL,104,4,6,51,D,,,,NYC20,36279
2016-07-31,0,Sun,CIN,NL,104,SDN,NL,105,3,2,54,D,,,,SAN02,27436
2016-07-31,0,Sun,WAS,NL,105,SFN,NL,105,1,3,51,D,,,,SFO03,41795
2016-08-01,0,Mon,MIN,AL,105,CLE,AL,103,12,5,54,N,,,,CLE08,15018
2016-08-01,0,Mon,TOR,AL,106,HOU,AL,105,1,2,81,N,,,,HOU03,20623
2016-08-01,0,Mon,BOS,AL,104,SEA,AL,104,2,1,54,N,,,,SEA03,29601
2016-08-01,0,Mon,KCA,AL,105,TBA,AL,104,3,0,54,N,,,,STP01,13976
2016-08-01,0,Mon,WAS,NL,106,ARI,NL,106,14,1,54,N,,,,PHO01,17518
2016-08-01,0,Mon,MIA,NL,106,CHN,NL,105,0,5,51,N,,,,CHI11,40937
2016-08-01,0,Mon,NYA,AL,105,NYN,NL,105,6,5,60,N,,,,NYC20,42125
2016-08-01,0,Mon,MIL,NL,104,SDN,NL,106,3,7,51,N,,,,SAN02,24009
2016-08-02,0,Tue,OAK,AL,106,ANA,AL,106,4,5,51,N,,,,ANA01,36052
2016-08-02,0,Tue,TEX,AL,107,BAL,AL,105,1,5,51,N,,,,BAL12,22230
2016-08-02,0,Tue,MIN,AL,106,CLE,AL,104,10,6,54,N,,,,CLE08,15835
2016-08-02,0,Tue,CHA,AL,106,DET,AL,106,5,11,51,N,,,,DET05,30316
2016-08-02,0,Tue,TOR,AL,107,HOU,AL,106,2,1,54,N,,,,HOU03,24399
2016-08-02,0,Tue,BOS,AL,105,SEA,AL,105,4,5,51,N,,,,SEA03,25240
2016-08-02,0,Tue,KCA,AL,106,TBA,AL,105,3,2,54,N,,,,STP01,12625
2016-08-02,0,Tue,WAS,NL,107,ARI,NL,107,10,4,54,N,,,,PHO01,19919
2016-08-02,0,Tue,PIT,NL,104,ATL,NL,106,5,3,54,N,,,,ATL02,20633
2016-08-02,0,Tue,MIA,NL,107,CHN,NL,106,2,3,51,N,,,,CHI11,40419
2016-08-02,0,Tue,SLN,NL,106,CIN,NL,105,5,7,52,N,,,,CIN09,25270
2016-08-02,0,Tue,LAN,NL,106,COL,NL,106,3,7,51,N,,,,DEN02,32607
2016-08-02,0,Tue,NYA,AL,106,NYN,NL,106,1,7,51,N,,,,NYC20,42819
2016-08-02,0,Tue,SFN,NL,106,PHI,NL,108,8,13,51,N,,,,PHI13,23351
2016-08-02,0,Tue,MIL,NL,105,SDN,NL,107,3,2,54,N,,,,SAN02,26152
2016-08-03,0,Wed,OAK,AL,107,ANA,AL,107,6,8,51,N,,,,ANA01,37306
2016-08-03,0,Wed,TEX,AL,108,BAL,AL,106,2,3,51,N,,,,BAL12,24552
2016-08-03,0,Wed,MIN,AL,107,CLE,AL,105,13,5,54,N,,,,CLE08,17176
2016-08-03,0,Wed,CHA,AL,107,DET,AL,107,1,2,51,N,,,,DET05,32526
2016-08-03,0,Wed,TOR,AL,108,HOU,AL,107,3,1,54,N,,,,HOU03,29399
2016-08-03,0,Wed,NYN,NL,107,NYA,AL,107,5,9,51,N,,,,NYC21,48339
2016-08-03,0,Wed,BOS,AL,106,SEA,AL,106,1,3,51,N,,,,SEA03,24494
2016-08-03,0,Wed,KCA,AL,107,TBA,AL,106,0,12,51,N,,,,STP01,11149
2016-08-03,0,Wed,WAS,NL,108,ARI,NL,108,8,3,54,D,,,,PHO01,17086
2016-08-03,0,Wed,PIT,NL,105,ATL,NL,107,4,8,51,N,,,,ATL02,19281
2016-08-03,0,Wed,MIA,NL,108,CHN,NL,107,4,5,53,D,,,,CHI11,41147
2016-08-03,0,Wed,SLN,NL,107,CIN,NL,106,5,4,54,N,,,,CIN09,20771
2016-08-03,0,Wed,LAN,NL,107,COL,NL,107,2,12,51,N,,,,DEN02,28682
2016-08-03,0,Wed,SFN,NL,107,PHI,NL,109,4,5,71,N,,,,PHI13,23162
2016-08-03,0,Wed,MIL,NL,106,SDN,NL,108,3,12,51,D,,,,SAN02,24124
2016-08-04,0,Thu,OAK,AL,108,ANA,AL,108,8,6,60,D,,,,ANA01,34196
2016-08-04,0,Thu,TEX,AL,109,BAL,AL,107,5,3,54,N,,,,BAL12,28762
2016-08-04,0,Thu,MIN,AL,108,CLE,AL,106,2,9,51,D,,,,CLE08,19193
2016-08-04,0,Thu,CHA,AL,108,DET,AL,108,6,3,54,D,,,,DET05,33023
2016-08-04,0,Thu,TOR,AL,109,HOU,AL,108,4,1,54,N,,,,HOU03,23190
2016-08-04,0,Thu,NYN,NL,108,NYA,AL,108,4,1,54,N,,,,NYC21,48153
2016-08-04,0,Thu,BOS,AL,107,SEA,AL,107,3,2,66,N,,,,SEA03,33369
2016-08-04,0,Thu,KCA,AL,108,TBA,AL,107,2,3,51,D,,,,STP01,13120
2016-08-04,0,Thu,PIT,NL,106,ATL,NL,108,2,5,51,N,,,,ATL02,20527
2016-08-04,0,Thu,SLN,NL,108,CIN,NL,107,0,7,51,D,,,,CIN09,21119
2016-08-04,0,Thu,LAN,NL,108,COL,NL,108,4,2,54,N,,,,DEN02,31117
2016-08-04,0,Thu,SFN,NL,108,PHI,NL,110,3,2,60,D,,,,PHI13,30229
2016-08-05,0,Fri,BAL,AL,108,CHA,AL,109,7,5,54,N,,,,CHI12,26553
2016-08-05,0,Fri,NYN,NL,109,DET,AL,109,3,4,51,N,,,,DET05,33032
2016-08-05,0,Fri,TEX,AL,110,HOU,AL,109,0,5,51,N,,,,HOU03,32820
2016-08-05,0,Fri,TOR,AL,110,KCA,AL,109,4,3,54,N,,,,KAN06,31831
2016-08-05,0,Fri,CLE,AL,107,NYA,AL,109,7,13,51,N,,,,NYC21,39252
2016-08-05,0,Fri,CHN,NL,108,OAK,AL,109,7,2,54,N,,,,OAK01,25182
2016-08-05,0,Fri,ANA,AL,109,SEA,AL,108,4,6,51,N,,,,SEA03,40354
2016-08-05,0,Fri,MIN,AL,109,TBA,AL,108,6,2,54,N,,,,STP01,12161
2016-08-05,0,Fri,MIL,NL,107,ARI,NL,109,2,3,64,N,,,,PHO01,20008
2016-08-05,0,Fri,MIA,NL,109,COL,NL,109,5,3,54,N,,,,DEN02,27888
2016-08-05,0,Fri,BOS,AL,108,LAN,NL,109,9,0,54,N,,,,LOS03,52728
2016-08-05,0,Fri,CIN,NL,108,PIT,NL,107,2,3,51,N,,,,PIT08,28882
2016-08-05,0,Fri,PHI,NL,111,SDN,NL,109,5,4,54,N,,,,SAN02,27521
2016-08-05,0,Fri,ATL,NL,109,SLN,NL,109,0,1,51,N,,,,STL10,42421
2016-08-05,0,Fri,SFN,NL,109,WAS,NL,109,1,5,51,N,,,,WAS11,34036
2016-08-06,0,Sat,BAL,AL,109,CHA,AL,110,2,4,51,N,,,,CHI12,28491
2016-08-06,0,Sat,NYN,NL,110,DET,AL,110,5,6,51,N,,,,DET05,41053
2016-08-06,0,Sat,TEX,AL,111,HOU,AL,110,3,2,54,N,,,,HOU03,42272
2016-08-06,0,Sat,TOR,AL,111,KCA,AL,110,2,4,51,N,,,,KAN06,35986
2016-08-06,0,Sat,CLE,AL,108,NYA,AL,110,5,2,54,D,,,,NYC21,37264
2016-08-06,0,Sat,CHN,NL,109,OAK,AL,110,4,0,54,D,,,,OAK01,32358
2016-08-06,0,Sat,ANA,AL,110,SEA,AL,109,6,8,51,N,,,,SEA03,45618
2016-08-06,0,Sat,MIN,AL,110,TBA,AL,109,3,7,51,N,,,,STP01,15603
2016-08-06,0,Sat,MIL,NL,108,ARI,NL,110,15,6,54,N,,,,PHO01,29370
2016-08-06,0,Sat,MIA,NL,110,COL,NL,110,6,12,51,N,,,,DEN02,37699
2016-08-06,0,Sat,BOS,AL,109,LAN,NL,110,0,3,51,D,,,,LOS03,47696
2016-08-06,0,Sat,CIN,NL,109,PIT,NL,108,3,5,51,N,,,,PIT08,34259
2016-08-06,0,Sat,PHI,NL,112,SDN,NL,110,7,9,51,N,,,,SAN02,37453
2016-08-06,0,Sat,ATL,NL,110,SLN,NL,110,13,5,54,N,,,,STL10,45468
2016-08-06,0,Sat,SFN,NL,110,WAS,NL,110,7,1,54,N,,,,WAS11,36404
2016-08-07,0,Sun,BAL,AL,110,CHA,AL,111,10,2,54,D,,,,CHI12,31040
2016-08-07,0,Sun,NYN,NL,111,DET,AL,111,3,1,54,D,,,,DET05,32074
2016-08-07,0,Sun,TEX,AL,112,HOU,AL,111,5,3,66,D,,,,HOU03,33909
2016-08-07,0,Sun,TOR,AL,112,KCA,AL,111,1,7,51,D,,,,KAN06,25830
2016-08-07,0,Sun,CLE,AL,109,NYA,AL,111,2,3,51,D,,,,NYC21,39720
2016-08-07,0,Sun,CHN,NL,110,OAK,AL,111,3,1,54,D,,,,OAK01,23450
2016-08-07,0,Sun,ANA,AL,111,SEA,AL,110,1,3,51,D,,,,SEA03,44812
2016-08-07,0,Sun,MIN,AL,111,TBA,AL,110,6,3,54,D,,,,STP01,12649
2016-08-07,0,Sun,MIL,NL,109,ARI,NL,111,3,9,51,D,,,,PHO01,24021
2016-08-07,0,Sun,MIA,NL,111,COL,NL,111,10,7,54,D,,,,DEN02,40875
2016-08-07,0,Sun,BOS,AL,110,LAN,NL,111,5,8,51,D,,,,LOS03,50640
2016-08-07,0,Sun,CIN,NL,110,PIT,NL,109,7,3,54,D,,,,PIT08,32947
2016-08-07,0,Sun,PHI,NL,113,SDN,NL,111,6,5,54,D,,,,SAN02,32710
2016-08-07,0,Sun,ATL,NL,111,SLN,NL,111,6,3,54,D,,,,STL10,42960
2016-08-07,0,Sun,SFN,NL,111,WAS,NL,111,0,1,51,D,,,,WAS11,32790
2016-08-08,0,Mon,HOU,AL,112,MIN,AL,112,1,3,51,N,,,,MIN04,20978
2016-08-08,0,Mon,BAL,AL,111,OAK,AL,112,2,3,51,N,,,,OAK01,10407
2016-08-08,0,Mon,DET,AL,112,SEA,AL,111,0,3,51,N,,,,SEA03,20002
2016-08-08,0,Mon,TBA,AL,111,TOR,AL,113,5,7,51,N,,,,TOR02,43812
2016-08-08,0,Mon,TEX,AL,113,COL,NL,112,4,3,54,N,,,,DEN02,31768
2016-08-08,0,Mon,PHI,NL,114,LAN,NL,112,4,9,51,N,,,,LOS03,48370
2016-08-08,0,Mon,SFN,NL,112,MIA,NL,112,8,7,84,N,,,,MIA02,22806
2016-08-08,0,Mon,ATL,NL,112,MIL,NL,110,4,3,72,N,,,,MIL06,20976
2016-08-08,0,Mon,CIN,NL,111,SLN,NL,112,4,5,53,N,,,,STL10,40616
2016-08-09,0,Tue,NYA,AL,112,BOS,AL,111,3,5,51,N,,,,BOS07,38089
2016-08-09,0,Tue,CHA,AL,112,KCA,AL,112,7,5,60,N,,,,KAN06,27134
2016-08-09,0,Tue,HOU,AL,113,MIN,AL,113,7,5,54,N,,,,MIN04,22261
2016-08-09,0,Tue,BAL,AL,112,OAK,AL,113,1,2,51,N,,,,OAK01,13573
2016-08-09,0,Tue,DET,AL,113,SEA,AL,112,5,6,89,N,,,,SEA03,19713
2016-08-09,0,Tue,TBA,AL,112,TOR,AL,114,9,2,54,N,,,,TOR02,43134
2016-08-09,0,Tue,ANA,AL,112,CHN,NL,111,1,5,51,N,,,,CHI11,41227
2016-08-09,0,Tue,TEX,AL,114,COL,NL,113,7,5,54,D,,,,DEN02,27671
2016-08-09,0,Tue,PHI,NL,115,LAN,NL,113,3,9,51,N,,,,LOS03,42859
2016-08-09,0,Tue,SFN,NL,113,MIA,NL,113,0,2,51,N,,,,MIA02,19636
2016-08-09,0,Tue,ATL,NL,113,MIL,NL,111,2,1,54,N,,,,MIL06,20048
2016-08-09,0,Tue,ARI,NL,112,NYN,NL,112,5,3,54,N,,,,NYC20,31884
2016-08-09,0,Tue,SDN,NL,112,PIT,NL,110,4,6,51,N,,,,PIT08,30269
2016-08-09,0,Tue,CIN,NL,112,SLN,NL,113,7,4,54,N,,,,STL10,40113
2016-08-09,0,Tue,CLE,AL,110,WAS,NL,112,3,1,54,N,,,,WAS11,30978
2016-08-10,0,Wed,NYA,AL,113,BOS,AL,112,9,4,54,N,,,,BOS07,37779
2016-08-10,0,Wed,CHA,AL,113,KCA,AL,113,2,3,83,N,,,,KAN06,25188
2016-08-10,0,Wed,BAL,AL,113,OAK,AL,114,0,1,51,N,,,,OAK01,13481
2016-08-10,0,Wed,DET,AL,114,SEA,AL,113,1,3,51,N,,,,SEA03,28742
2016-08-10,0,Wed,COL,NL,114,TEX,AL,115,4,5,51,N,,,,ARL02,29866
2016-08-10,0,Wed,TBA,AL,113,TOR,AL,115,0,7,51,N,,,,TOR02,45501
2016-08-10,0,Wed,ANA,AL,113,CHN,NL,112,1,3,51,N,,,,CHI11,41015
2016-08-10,0,Wed,PHI,NL,116,LAN,NL,114,6,2,54,D,,,,LOS03,41098
2016-08-10,0,Wed,SFN,NL,114,MIA,NL,114,1,0,54,D,,,,MIA02,21096
2016-08-10,0,Wed,ATL,NL,114,MIL,NL,112,3,4,51,N,,,,MIL06,20035
2016-08-10,0,Wed,ARI,NL,113,NYN,NL,113,3,2,72,N,,,,NYC20,31277
2016-08-10,0,Wed,SDN,NL,113,PIT,NL,111,4,0,54,N,,,,PIT08,29623
2016-08-10,0,Wed,CIN,NL,113,SLN,NL,114,2,3,51,N,,,,STL10,40019
2016-08-10,0,Wed,CLE,AL,111,WAS,NL,113,4,7,51,D,,,,WAS11,30185
2016-08-11,0,Thu,NYA,AL,114,BOS,AL,113,4,2,54,N,,,,BOS07,38161
2016-08-11,0,Thu,ANA,AL,114,CLE,AL,112,4,14,51,N,,,,CLE08,16652
2016-08-11,0,Thu,CHA,AL,114,KCA,AL,114,1,2,51,N,,,,KAN06,34310
2016-08-11,1,Thu,HOU,AL,114,MIN,AL,114,15,7,54,D,,,,MIN04,25960
2016-08-11,2,Thu,HOU,AL,115,MIN,AL,115,10,2,54,N,,,,MIN04,24935
2016-08-11,0,Thu,BAL,AL,114,OAK,AL,115,9,6,54,D,,,,OAK01,16610
2016-08-11,0,Thu,COL,NL,115,TEX,AL,116,12,9,54,D,,,,ARL02,20720
2016-08-11,0,Thu,SLN,NL,115,CHN,NL,113,3,4,65,N,,,,CHI11,40597
2016-08-11,0,Thu,ATL,NL,115,MIL,NL,113,3,11,51,D,,,,MIL06,30167
2016-08-11,0,Thu,ARI,NL,114,NYN,NL,114,9,0,54,D,,,,NYC20,39271
2016-08-11,0,Thu,SDN,NL,114,PIT,NL,112,0,4,51,D,,,,PIT08,32071
2016-08-12,0,Fri,ARI,NL,115,BOS,AL,114,4,9,51,N,,,,BOS07,37555
2016-08-12,0,Fri,ANA,AL,115,CLE,AL,113,3,13,51,N,,,,CLE08,27014
2016-08-12,0,Fri,KCA,AL,115,MIN,AL,116,7,3,54,N,,,,MIN04,24617
2016-08-12,0,Fri,TBA,AL,114,NYA,AL,115,3,6,51,N,,,,NYC21,46459
2016-08-12,0,Fri,SEA,AL,114,OAK,AL,116,3,6,51,N,,,,OAK01,14073
2016-08-12,0,Fri,DET,AL,115,TEX,AL,117,5,8,51,N,,,,ARL02,31190
2016-08-12,0,Fri,HOU,AL,116,TOR,AL,116,5,3,54,N,,,,TOR02,46330
2016-08-12,0,Fri,SLN,NL,116,CHN,NL,114,2,13,51,D,,,,CHI11,40848
2016-08-12,0,Fri,PIT,NL,113,LAN,NL,115,5,1,54,N,,,,LOS03,47438
2016-08-12,0,Fri,CHA,AL,115,MIA,NL,115,4,2,54,N,,,,MIA02,21090
2016-08-12,0,Fri,CIN,NL,114,MIL,NL,114,7,4,54,N,,,,MIL06,24553
2016-08-12,0,Fri,SDN,NL,115,NYN,NL,115,8,6,54,N,,,,NYC20,24422
